node_name/road_id,start_lat,start_lng,end_lat,end_lng,length,level, freq_cnt
1685,127,61,127,60,9.678054843220291,tertiary,1
1686,114,116,111,116,148.40549535306712,tertiary,1
1687,149,64,145,64,199.39486928784925,secondary,1
1688,155,105,148,102,350.4460681907755,tertiary,1
1689,43,26,43,26,10.27678334021599,secondary,1
1690,64,70,56,66,457.39482715910117,tertiary,1
1691,59,61,59,61,13.969034127326267,tertiary,1
1692,28,75,30,72,197.39617889482872,tertiary,1
1693,135,105,135,105,9.990080377280643,tertiary,1
1694,133,38,133,43,292.98849905069915,secondary,1
1695,133,43,132,47,214.5545076103683,secondary,1
1696,132,47,132,50,186.21017198459694,secondary,1
1697,135,53,132,53,144.27854803575337,tertiary,1
1698,153,28,153,27,16.317665556799984,tertiary,1
1699,130,60,130,61,11.130815372807154,primary,1
1700,112,46,112,42,229.76022361506065,secondary,1
1701,112,42,112,36,335.35862861059087,secondary,1
1702,32,29,33,35,311.0582284902485,secondary,1
1703,14,32,13,32,25.510975349866403,primary,1
1704,156,7,155,7,32.004227939372505,trunk,1
1705,152,6,151,6,24.31447001340038,trunk,1
1706,149,6,148,6,42.342691585376144,trunk,1
1707,17,147,14,143,286.9846741503918,secondary,1
1708,120,52,112,56,467.25024367364966,secondary,1
1709,67,44,62,42,265.2230777379555,tertiary,1
1710,42,86,42,86,7.307443678844896,secondary,1
1711,118,116,124,118,342.5848394000654,tertiary,1
1712,125,117,129,109,637.1705818233957,tertiary,1
1713,132,123,127,123,250.89013719248513,tertiary,1
1714,81,17,82,20,218.89774570622504,tertiary,1
1715,33,139,37,145,369.5764723252116,primary,1
1716,60,130,60,130,11.05757848683874,tertiary,1
1717,72,129,73,130,12.05286019434764,tertiary,1
1718,104,2,109,0,306.74657052916194,primary,1
1719,14,44,14,41,186.32744910587584,primary,1
1720,12,94,12,93,69.81730875450174,primary,1
1721,12,93,14,90,176.6917480134826,primary,1
1722,14,90,16,87,188.5664178669752,primary,1
1723,22,87,22,87,10.456264414889977,secondary,1
1724,23,68,22,70,134.9352838707046,tertiary,1
1725,141,106,135,105,295.05145708429075,tertiary,1
1726,32,101,30,95,350.8370512293198,tertiary,1
1727,124,122,118,121,322.75459233778037,tertiary,1
1728,93,66,86,69,475.18719528544017,tertiary,1
1729,94,36,94,36,30.195760394647788,primary,1
1730,102,101,104,100,148.48434983015795,tertiary,1
1731,125,88,122,86,164.32522940698078,tertiary,1
1732,122,86,117,84,288.4986101207974,tertiary,1
1733,122,93,122,93,9.305725691023277,primary,1
1734,30,11,31,11,73.13529678643195,tertiary,1
1735,127,50,120,55,534.355130399341,tertiary,1
1736,58,49,59,48,68.47050179800428,tertiary,1
1737,157,121,157,124,134.76065777368868,tertiary,1
1738,123,6,122,1,289.7096357491232,tertiary,1
1739,69,4,68,1,147.25016553019069,primary,1
1740,35,93,35,94,7.236234115793719,primary,1
1741,54,58,53,58,35.64856231203419,tertiary,1
1742,27,26,32,26,241.8165389821643,primary,1
1743,130,5,129,1,299.5060521841249,secondary,1
1744,94,21,94,21,32.53471333819052,secondary,1
1745,17,19,18,19,16.541688152217695,secondary,1
1746,42,111,42,111,35.86304336247859,secondary,1
1747,75,24,74,24,13.980424335318322,secondary,1
1748,37,26,32,26,219.57281897902658,primary,1
1749,32,26,32,29,163.47105557315663,secondary,1
1750,161,22,157,22,304.1404512121645,secondary,1
1751,156,22,156,22,16.126378552287843,secondary,1
1752,152,64,150,64,102.11443285641374,secondary,1
1753,37,35,37,35,13.335373461224862,primary,1
1754,156,7,156,7,11.197838186519357,trunk,1
1755,151,6,151,6,14.505222968128917,trunk,1
1756,101,101,101,101,16.603308394733364,tertiary,1
1757,79,77,81,78,90.08795934360123,tertiary,1
1758,72,16,74,24,425.01769224898186,primary,1
1759,49,56,56,60,417.03581792055985,tertiary,1
1760,30,107,34,106,246.08528968689305,tertiary,1
1761,132,50,128,50,215.88364500965668,secondary,1
1762,68,1,68,1,52.18651759580127,secondary,1
1763,104,87,108,89,188.38757793138228,tertiary,1
1764,28,103,21,104,355.9942255951131,tertiary,1
1765,21,104,28,103,355.9942255951131,tertiary,1
1766,107,123,89,125,920.5205443098905,secondary,1
1767,89,125,88,126,53.36597948216293,secondary,1
1768,136,124,136,124,14.826201640342477,tertiary,1
1769,136,4,130,5,290.52814975538615,tertiary,1
1770,136,4,144,0,523.8676293218515,tertiary,1
1771,128,83,124,82,188.77479645004018,tertiary,1
1772,124,82,120,81,209.3333118452379,tertiary,1
1773,14,44,13,44,19.04808762075989,primary,1
1774,134,142,127,147,690.1549338667796,tertiary,1
1775,155,7,154,7,17.486591475268405,trunk,1
1776,120,49,120,52,133.1125790038342,tertiary,1
1777,124,122,124,131,508.0539870859077,tertiary,1
1778,124,131,123,139,444.954183133079,tertiary,1
1779,158,119,159,119,38.872177951817186,secondary,1
1780,80,11,79,10,11.043736901267494,tertiary,1
1781,74,24,74,36,671.1837133500287,primary,1
1782,53,11,53,11,11.812455927435433,secondary,1
1783,111,116,114,116,148.40549535306712,tertiary,1
1784,120,52,120,49,133.1125790038342,tertiary,1
1785,120,49,122,46,204.2486902545856,tertiary,1
1786,114,97,114,95,99.71931962541566,tertiary,1
1787,17,69,17,69,7.923019675498803,tertiary,1
1788,112,36,112,46,564.3815870923338,secondary,1
1789,112,36,112,36,10.109924263558646,secondary,1
1790,33,89,33,89,9.410700863771952,secondary,1
1791,1,12,1,12,7.849674305701917,secondary,1
1792,9,17,9,17,19.407223171668356,secondary,1
1793,31,11,30,11,73.13529678643195,tertiary,1
1794,13,23,13,26,193.00090367225073,primary,1
1795,9,44,9,44,20.754294840943082,primary,1
1796,9,44,8,44,44.28544901613447,primary,1
1797,70,73,64,70,341.79305728585325,tertiary,1
1798,122,46,120,49,204.2486902545856,tertiary,1
1799,120,49,117,49,162.23503746732158,tertiary,1
1800,45,5,45,5,8.701427953469759,secondary,1
1801,118,121,124,122,322.75459233778037,tertiary,1
1802,124,122,127,123,148.81203334020242,tertiary,1
1803,127,123,132,123,250.89013719248513,tertiary,1
1804,132,123,132,123,12.969500567058427,tertiary,1
1805,80,128,79,129,45.693999814317344,tertiary,1
1806,8,16,8,17,9.550789207267865,secondary,1
1807,104,87,101,87,193.50638360423324,tertiary,1
1808,122,46,124,42,269.40189512570595,tertiary,1
1809,135,143,139,144,187.8113701975768,tertiary,1
1810,46,144,42,143,208.09864061962767,secondary,1
1811,53,26,45,22,439.6022092890257,secondary,1
1812,66,142,69,144,183.1874297620289,secondary,1
1813,144,95,148,95,165.12775216479744,tertiary,1
1814,111,141,108,135,399.866199042184,tertiary,1
1815,112,132,113,134,112.40753002406748,tertiary,1
1816,113,134,114,136,114.3194356535037,tertiary,1
1817,114,136,115,140,219.31500456514033,tertiary,1
1818,115,140,119,139,203.4676834838752,secondary,1
1819,119,139,123,140,229.82777021073164,secondary,1
1820,123,140,129,141,307.31310135381426,secondary,1
1821,129,141,134,142,245.8479264770274,secondary,1
1822,130,61,130,60,11.54214706855383,primary,1
1823,114,95,114,97,99.71931962541566,tertiary,1
1824,33,35,33,40,300.855332627615,secondary,1
1825,33,44,33,45,72.97321455039247,secondary,1
1826,144,0,136,4,523.8676293218515,tertiary,1
1827,123,6,119,8,240.0311734137317,tertiary,1
1828,136,61,136,61,20.93168468908543,trunk,1
1829,135,61,134,60,42.397208802525306,trunk,1
1830,150,65,149,64,47.948643460107796,trunk,1
1831,146,63,144,62,66.4611579489708,trunk,1
1832,139,61,137,61,102.57739027187513,trunk,1
1833,136,61,135,61,33.11802934063836,trunk,1
1834,20,8,20,8,12.64434738935653,tertiary,1
1835,32,114,32,114,33.247580481180954,secondary,1
1836,17,97,17,97,12.666733787600673,primary,1
1837,17,98,17,98,13.609256512338824,primary,1
1838,104,100,102,101,148.48434983015795,tertiary,1
1839,101,101,101,101,16.603308394733364,tertiary,1
1840,101,100,101,95,293.2663306076071,tertiary,1
1841,38,49,39,50,16.98664633313901,primary,1
1842,119,59,104,61,781.7568996749055,secondary,1
1843,53,85,53,85,17.06490737859133,primary,1
1844,129,109,125,117,637.1705818233957,tertiary,1
1845,133,43,128,42,222.3051490721566,tertiary,1
1846,128,42,124,42,200.24160870402488,tertiary,1
1847,124,42,117,42,381.16532849850347,tertiary,1
1848,126,88,129,89,162.77649552201922,tertiary,1
1849,128,83,128,83,13.339582389115142,tertiary,1
1850,29,64,26,62,183.51331023167373,tertiary,1
1851,13,28,13,27,52.478659813332214,primary,1
1852,45,5,45,5,8.77602872446385,secondary,1
1853,19,66,19,66,11.511193448096835,secondary,1
1854,156,22,156,22,13.314869983616683,primary,1
1855,94,14,94,8,325.3044738762531,trunk,1
1856,33,44,33,43,12.892590813921824,secondary,1
1857,33,43,33,40,172.48266812012739,secondary,1
1858,1,12,12,0,993.0248385594922,secondary,1
1859,134,142,135,143,60.52542030739182,secondary,1
1860,129,109,134,110,257.4128700500523,tertiary,1
1861,53,26,53,26,25.50241713793033,primary,1
1862,22,87,22,87,23.811393292798613,secondary,1
1863,92,1,92,2,67.81878254151685,primary,1
1864,93,5,93,8,180.10897095312103,primary,1
1865,119,138,119,138,36.423597626926146,secondary,1
1866,113,134,112,132,112.40753002406748,tertiary,1
1867,108,130,108,123,432.625421263739,tertiary,1
1868,108,123,108,120,120.2577665329731,tertiary,1
1869,108,120,111,116,353.934065217358,tertiary,1
1870,84,48,84,54,319.01918482176603,tertiary,1
1871,9,27,12,27,157.9697351302112,primary,1
1872,7,129,1,119,611.0284773353105,secondary,1
1873,122,1,123,6,289.7096357491232,tertiary,1
1874,68,135,67,135,15.063476329608624,tertiary,1
1875,18,84,18,84,11.326095737868402,primary,1
1876,136,99,136,99,17.889649037183947,secondary,1
1877,55,85,55,85,11.681616658332965,primary,1
1878,149,99,156,101,392.1870945664442,tertiary,1
1879,37,35,37,35,13.217864218916146,primary,1
1880,115,121,118,121,156.23783738072677,tertiary,1
1881,12,44,13,44,88.97635978998302,primary,1
1882,155,64,161,65,298.6440293984959,tertiary,1
1883,17,97,17,98,22.139612856712784,primary,1
1884,78,70,78,71,15.245329022204432,tertiary,1
1885,78,71,75,75,303.1911750988164,tertiary,1
1886,125,88,126,88,13.777713065373085,tertiary,1
1887,109,110,108,110,9.686872454636006,tertiary,1
1888,21,112,20,112,12.260597962593884,tertiary,1
1889,115,17,110,10,505.80608202212477,tertiary,1
1890,67,47,67,47,13.776552809832651,tertiary,1
1891,54,137,54,137,7.142298860747224,tertiary,1
1892,63,139,63,138,27.30006040364886,secondary,1
1893,32,101,34,106,275.32056481684276,tertiary,1
1894,106,36,106,32,218.42565125994756,tertiary,1
1895,53,26,52,26,31.772180242675276,secondary,1
1896,85,103,88,97,396.3211591731432,tertiary,1
1897,43,26,41,29,182.6097795401423,secondary,1
1898,41,29,37,35,383.062174150155,secondary,1
1899,50,82,51,83,47.316774070315546,primary,1
1900,65,28,65,28,7.724768035569059,secondary,1
1901,51,28,48,27,181.05239200507222,tertiary,1
1902,48,27,49,26,33.35607085705251,tertiary,1
1903,132,50,132,50,15.576969128987328,secondary,1
1904,53,58,53,59,36.066402448831646,tertiary,1
1905,1,112,1,112,26.144058767907712,primary,1
1906,1,112,1,111,20.114803904168763,primary,1
1907,139,10,138,10,53.14672407963472,secondary,1
1908,70,144,74,140,330.19242209260136,secondary,1
1909,74,140,77,137,195.87171543781128,secondary,1
1910,77,137,79,135,181.80717690838765,secondary,1
1911,94,48,84,48,466.99818840360706,primary,1
1912,55,56,55,56,22.73718378601745,tertiary,1
1913,39,50,39,49,14.136403258870034,primary,1
1914,53,10,53,11,7.954458383419436,secondary,1
1915,1,41,3,42,175.9950267038481,primary,1
1916,3,42,5,43,96.66417222378901,primary,1
1917,13,44,13,44,18.403120837011517,primary,1
1918,136,124,132,123,171.26490621234993,tertiary,1
1919,66,142,67,142,27.247143220901417,tertiary,1
1920,40,36,40,37,9.596375337780815,tertiary,1
1921,127,60,127,61,9.678054843220291,tertiary,1
1922,65,30,65,30,20.988192699899294,secondary,1
1923,33,139,33,139,7.9807756909741725,tertiary,1
1924,65,30,65,30,14.879722304952915,secondary,1
1925,34,106,35,108,114.87620837875525,tertiary,1
1926,35,108,34,106,114.87620837875525,tertiary,1
1927,108,120,104,120,203.5267450846036,tertiary,1
1928,33,66,30,64,183.69108981177317,tertiary,1
1929,33,139,34,139,7.365256496343817,tertiary,1
1930,101,95,101,100,293.2663306076071,tertiary,1
1931,101,101,101,101,11.14378720740358,tertiary,1
1932,96,93,96,93,12.516769448365418,secondary,1
1933,156,7,156,7,13.526562207740326,secondary,1
1934,150,64,149,64,27.03412093045921,secondary,1
1935,53,26,53,26,6.649469612932367,primary,1
1936,141,10,140,10,49.26874014060935,secondary,1
1937,18,118,18,118,32.961487079983726,tertiary,1
1938,18,118,18,118,32.961487079983726,tertiary,1
1939,84,54,84,48,319.01918482176603,tertiary,1
1940,84,48,84,48,15.568628182441769,tertiary,1
1941,84,48,84,42,336.36830900768746,tertiary,1
1942,84,42,75,42,477.1749319311248,tertiary,1
1943,19,123,20,126,134.13268212893146,tertiary,1
1944,25,72,22,70,176.80988025047964,tertiary,1
1945,22,70,25,72,176.80988025047964,tertiary,1
1946,56,136,54,137,78.6932936959035,tertiary,1
1947,9,44,10,44,22.104317769271134,primary,1
1948,49,56,49,56,13.750039332130072,tertiary,1
1949,106,32,106,36,218.42565125994756,tertiary,1
1950,96,80,96,80,16.272193414248218,secondary,1
1951,59,88,58,87,55.11086333139878,primary,1
1952,147,50,147,50,7.598686879137459,secondary,1
1953,116,31,116,36,228.28020338810217,tertiary,1
1954,156,8,156,8,14.854561609404517,secondary,1
1955,57,115,57,116,11.803213644799355,tertiary,1
1956,5,43,7,44,143.28027704188452,primary,1
1957,8,44,8,44,15.160262241100506,primary,1
1958,6,43,5,43,76.33995895882602,primary,1
1959,2,110,4,106,237.4708492513642,primary,1
1960,4,106,6,103,231.43459334726685,primary,1
1961,11,95,11,95,27.42411697751935,primary,1
1962,136,124,136,124,9.994871905484697,tertiary,1
1963,129,89,130,90,91.93971728995415,tertiary,1
1964,130,90,132,90,86.17060931487285,tertiary,1
1965,128,46,122,46,301.9876060708238,tertiary,1
1966,60,19,72,16,638.0266604141218,tertiary,1
1967,53,11,53,11,8.991951340659776,secondary,1
1968,124,118,125,117,13.670313035020648,tertiary,1
1969,124,118,124,122,266.15041699306295,tertiary,1
1970,20,112,21,112,12.260597962593884,tertiary,1
1971,129,141,129,141,10.557139724672213,secondary,1
1972,101,87,104,87,193.50638360423324,tertiary,1
1973,48,1,47,2,58.617331668116904,secondary,1
1974,45,5,45,5,8.603085741165833,secondary,1
1975,139,119,139,121,128.92607904930088,tertiary,1
1976,29,11,28,11,75.05437771938108,tertiary,1
1977,147,69,149,64,264.1553547089954,tertiary,1
1978,75,48,75,48,16.942701676107404,primary,1
1979,124,131,131,133,347.6520504888647,tertiary,1
1980,55,85,55,85,22.595294415462053,primary,1
1981,78,54,78,54,19.748255420518184,tertiary,1
1982,71,137,74,140,219.90437372595972,tertiary,1
1983,73,130,72,129,12.05286019434764,tertiary,1
1984,56,45,56,45,7.163442939106176,primary,1
1985,18,19,18,19,14.731591126694092,primary,1
1986,25,1,27,0,219.28119236121967,primary,1
1987,127,37,127,37,13.785551202734862,tertiary,1
1988,159,119,161,111,434.1240322963848,secondary,1
1989,156,22,156,23,15.756169290560585,primary,1
1990,122,46,117,46,249.08815755631127,tertiary,1
1991,117,46,117,42,227.5377593756038,tertiary,1
1992,128,42,128,46,216.7980768558906,tertiary,1
1993,128,50,127,50,12.29971627470863,tertiary,1
1994,153,6,152,6,19.711486212691334,trunk,1
1995,128,118,129,109,465.0555618913484,tertiary,1
1996,1,111,2,110,75.63991553669271,primary,1
1997,30,95,32,101,350.8370512293198,tertiary,1
1998,6,103,7,102,19.816394707075304,primary,1
1999,93,4,93,3,58.354337626930295,trunk,1
2000,63,139,63,139,22.780961226092295,secondary,1
2001,107,53,106,44,554.9227541875811,tertiary,1
2002,122,12,124,14,172.9530069758479,tertiary,1
2003,38,44,35,48,238.3298319348084,tertiary,1
2004,65,30,65,30,18.534813224166786,secondary,1
2005,28,103,26,97,346.3167260590495,secondary,1
2006,57,136,56,136,61.015929145731896,tertiary,1
2007,82,20,81,17,218.89774570622504,tertiary,1
2008,1,12,12,0,1000.6641225985327,secondary,1
2009,94,42,84,42,464.6251326689843,tertiary,1
2010,84,42,84,48,336.36830900768746,tertiary,1
2011,67,33,67,33,10.488542217837741,tertiary,1
2012,92,124,89,125,179.96692755113708,secondary,1
2013,32,26,32,26,24.931725374015944,secondary,1
2014,155,7,155,7,15.870284453999188,trunk,1
2015,106,37,106,44,376.2728995634011,tertiary,1
2016,80,11,79,11,19.557104934689992,tertiary,1
2017,91,0,92,1,76.67812485168703,primary,1
2018,93,2,93,4,70.42229235177349,primary,1
2019,53,85,53,85,11.96844219978258,primary,1
2020,104,61,119,60,981.3437755255978,secondary,1
2021,74,48,75,48,16.342308767468023,primary,1
2022,64,115,65,117,96.73368338983059,tertiary,1
2023,21,104,21,104,11.17254305402539,tertiary,1
2024,7,102,7,102,29.69679209172107,primary,1
2025,56,83,62,86,345.9569521896675,tertiary,1
2026,106,44,106,37,376.2728995634011,tertiary,1
2027,153,124,157,124,197.14681493990884,tertiary,1
2028,37,35,37,35,13.607666475128644,primary,1
2029,88,126,82,120,461.36075573019264,secondary,1
2030,55,56,55,56,6.256783478238114,tertiary,1
2031,118,137,119,138,93.60597212293794,tertiary,1
2032,68,2,68,2,28.33916934784843,primary,1
2033,76,6,78,4,125.75280465501625,tertiary,1
2034,117,84,122,86,288.4986101207974,tertiary,1
2035,122,1,111,1,576.2740881990372,tertiary,1
2036,111,1,113,8,363.72859529293316,tertiary,1
2037,104,2,101,0,241.83309957930376,tertiary,1
2038,96,98,88,97,405.43315739062405,tertiary,1
2039,7,44,8,44,15.07217199252133,primary,1
2040,145,64,145,64,11.775883431671145,secondary,1
2041,132,50,132,50,13.970341622466707,secondary,1
2042,151,6,151,6,13.47369128110644,trunk,1
2043,60,143,63,139,269.95090989552716,secondary,1
2044,107,101,108,101,45.876268141809966,tertiary,1
2045,58,87,57,87,33.1606477663564,primary,1
2046,145,64,145,64,11.226082573931807,secondary,1
2047,122,93,122,93,15.52787243363208,tertiary,1
2048,112,49,112,46,158.51514365168725,secondary,1
2049,112,36,106,36,285.1908179751457,secondary,1
2050,131,133,131,133,10.853330043185709,tertiary,1
2051,131,133,131,133,10.853330043185709,tertiary,1
2052,131,133,129,141,467.3286239039655,secondary,1
2053,115,140,111,141,231.12753653066534,secondary,1
2054,106,44,103,44,165.38110564718028,tertiary,1
2055,103,44,106,44,165.38110564718028,tertiary,1
2056,106,44,107,53,554.9227541875811,tertiary,1
2057,107,53,107,59,310.9680570917767,tertiary,1
2058,29,11,30,11,5.685966427633547,tertiary,1
2059,32,26,32,26,24.651433262327306,secondary,1
2060,149,64,149,64,10.325672210632149,tertiary,1
2061,96,79,96,80,16.242212337457413,secondary,1
2062,71,137,67,142,326.64679366723226,tertiary,1
2063,13,44,12,44,89.34935028143013,primary,1
2064,69,3,69,3,31.106900935305454,primary,1
2065,82,1,78,4,277.55052555964943,tertiary,1
2066,79,10,79,11,10.637425848325519,tertiary,1
2067,159,42,161,42,84.20035507867708,secondary,1
2068,157,22,156,22,28.401308075974878,secondary,1
2069,84,48,84,48,15.568628182441769,tertiary,1
2070,28,11,27,11,72.55467122786982,tertiary,1
2071,27,11,26,11,43.37998258360164,tertiary,1
2072,50,75,50,75,18.18327172656731,tertiary,1
2073,128,50,128,46,197.07338727976068,tertiary,1
2074,128,46,128,42,216.7980768558906,tertiary,1
2075,128,42,133,43,222.3051490721566,tertiary,1
2076,82,24,82,24,12.604620135074553,tertiary,1
2077,82,24,82,25,46.89925025526924,tertiary,1
2078,151,6,150,6,19.020499445076997,trunk,1
2079,38,57,37,60,188.68771256012167,tertiary,1
2080,41,29,36,26,308.9828846536133,tertiary,1
2081,111,114,111,113,60.00265830959367,tertiary,1
2082,111,113,109,111,129.5144905781032,tertiary,1
2083,109,111,109,111,3.9058241098828845,tertiary,1
2084,153,27,153,28,16.317665556799984,tertiary,1
2085,101,101,101,100,10.692243803900023,tertiary,1
2086,117,42,116,36,345.8261208983434,tertiary,1
2087,40,81,41,81,7.203122882023144,tertiary,1
2088,41,81,40,81,7.203122882023144,tertiary,1
2089,136,124,136,124,9.994871905484697,tertiary,1
2090,56,86,55,85,13.793886311076855,primary,1
2091,111,60,111,61,41.432733535787946,trunk,1
2092,13,44,14,50,319.07533533943973,primary,1
2093,45,22,45,21,13.480337723878332,secondary,1
2094,120,55,127,50,534.355130399341,tertiary,1
2095,161,65,155,64,298.64402939849595,tertiary,1
2096,68,1,66,0,124.04727702268389,primary,1
2097,81,78,79,77,90.08795934360123,tertiary,1
2098,14,32,14,30,147.99543614163315,primary,1
2099,104,120,108,120,203.5267450846036,tertiary,1
2100,73,134,77,137,252.79632166251716,tertiary,1
2101,71,12,72,16,196.68272471480353,primary,1
2102,24,73,28,75,192.92977420045946,tertiary,1
2103,36,19,36,19,12.723419879704622,secondary,1
2104,152,23,153,20,166.46733241148948,tertiary,1
2105,142,9,141,10,25.130919599694057,secondary,1
2106,116,131,124,131,400.53250495929757,tertiary,1
2107,37,100,37,100,8.927527834747044,tertiary,1
2108,13,26,13,26,14.765122010326804,primary,1
2109,123,139,124,131,444.954183133079,tertiary,1
2110,124,122,124,118,266.15041699306295,tertiary,1
2111,157,7,156,7,24.109829569140377,trunk,1
2112,138,10,137,10,56.28541387607156,secondary,1
2113,25,58,25,58,9.125683118172008,secondary,1
2114,153,41,153,41,7.280783084388631,tertiary,1
2115,43,26,43,26,13.033330106685094,primary,1
2116,75,42,70,42,205.23343254266007,tertiary,1
2117,74,24,75,24,15.51929052999077,secondary,1
2118,33,139,33,139,6.936215188525071,tertiary,1
2119,142,92,142,91,48.60995942065371,tertiary,1
2120,108,135,111,141,399.866199042184,tertiary,1
2121,111,142,115,140,231.8983776889826,secondary,1
2122,114,136,113,134,114.3194356535037,tertiary,1
2123,36,19,36,19,12.437222883382002,secondary,1
2124,17,27,19,26,120.42850638621692,primary,1
2125,129,37,128,42,294.6569034834429,tertiary,1
2126,128,46,132,47,218.41217191388756,tertiary,1
2127,13,27,17,27,180.79659719738206,primary,1
2128,33,40,14,41,949.8297304183407,tertiary,1
2129,144,54,142,54,106.99406585477834,tertiary,1
2130,53,26,53,26,15.286505889811739,secondary,1
2131,93,4,93,5,61.26801657841624,primary,1
2132,13,38,13,38,12.758221185437256,primary,1
2133,34,106,32,101,275.32056481684276,tertiary,1
2134,24,57,24,57,7.872433750810835,secondary,1
2135,157,124,157,124,10.883586457783165,tertiary,1
2136,133,37,133,38,11.535468377639761,secondary,1
2137,127,123,124,122,148.81203334020242,tertiary,1
2138,13,27,13,27,15.474586164850548,primary,1
2139,111,116,108,120,353.934065217358,tertiary,1
2140,79,129,80,128,45.693999814317344,tertiary,1
2141,152,6,152,6,11.821280317990999,trunk,1
2142,33,35,33,35,9.63466486728857,primary,1
2143,88,97,91,93,271.48229422416443,tertiary,1
2144,91,93,88,97,271.4822942241644,tertiary,1
2145,104,93,104,87,294.9106689420089,tertiary,1
2146,49,26,48,27,33.35607085705251,tertiary,1
2147,48,27,46,30,210.73596869335844,tertiary,1
2148,22,87,22,86,13.243195431597389,primary,1
2149,101,104,101,106,73.69613163390098,tertiary,1
2150,101,106,101,111,292.4033158557956,tertiary,1
2151,145,64,145,64,8.401882385797034,secondary,1
2152,152,66,150,65,105.75203868382172,trunk,1
2153,146,63,146,63,29.843848116998092,trunk,1
2154,142,62,141,61,49.92369294531622,trunk,1
2155,94,8,94,5,165.3388845135885,trunk,1
2156,101,93,104,93,179.00201196749467,tertiary,1
2157,4,14,5,14,24.728042928362996,secondary,1
2158,94,48,94,48,25.540468420246672,primary,1
2159,94,48,94,48,26.492293399809196,primary,1
2160,87,10,79,10,367.98695596573805,primary,1
2161,109,111,109,111,30.64751939692096,tertiary,1
2162,26,11,24,10,71.72014339182199,tertiary,1
2163,127,50,128,50,12.29971627470863,tertiary,1
2164,74,36,75,36,16.182964077734585,secondary,1
2165,9,27,9,27,10.460209540025607,primary,1
2166,153,41,153,41,6.132440614229044,tertiary,1
2167,20,8,20,8,12.64434738935653,tertiary,1
2168,139,119,139,119,10.6395882252675,tertiary,1
2169,35,48,35,48,12.13880366077609,tertiary,1
2170,130,90,129,89,91.93971728995415,tertiary,1
2171,36,26,41,29,308.9828846536134,tertiary,1
2172,80,128,80,128,16.08593691155624,tertiary,1
2173,161,22,158,22,467.8633060711647,secondary,1
2174,158,22,157,22,60.93958245873091,secondary,1
2175,92,2,93,2,44.052047951212714,primary,1
2176,45,5,45,5,9.015254692398678,secondary,1
2177,151,6,151,6,14.441677969689902,trunk,1
2178,68,1,68,1,42.77947343340181,primary,1
2179,57,115,57,115,11.596430874562285,tertiary,1
2180,24,10,22,9,107.32169054295056,tertiary,1
2181,22,9,20,8,109.04548071720087,tertiary,1
2182,64,28,65,28,16.83543644200704,secondary,1
2183,25,58,25,58,7.243062146736618,secondary,1
2184,70,9,72,16,447.14850254599014,primary,1
2185,79,10,79,10,10.524228052701625,primary,1
2186,32,26,32,26,10.751663218642411,primary,1
2187,88,126,88,126,11.173575642445808,secondary,1
2188,111,1,122,1,576.2740881990372,tertiary,1
2189,142,54,144,54,106.99406585477834,tertiary,1
2190,117,42,124,42,381.1653284985034,tertiary,1
2191,139,121,139,119,128.92607904930088,tertiary,1
2192,79,135,79,135,7.183838617882085,tertiary,1
2193,107,123,108,123,43.44375802149408,secondary,1
2194,138,22,138,22,21.678625261421804,secondary,1
2195,78,54,78,54,12.709827415790773,tertiary,1
2196,54,137,54,137,7.142298860747224,tertiary,1
2197,47,3,47,3,4.797936398847855,secondary,1
2198,22,86,22,87,9.535926584265145,secondary,1
2199,70,42,75,42,205.23343254266007,tertiary,1
2200,63,138,63,139,24.696384160455793,secondary,1
2201,116,36,117,42,345.8261208983434,tertiary,1
2202,102,101,101,101,15.5726839999133,tertiary,1
2203,101,101,102,101,15.5726839999133,tertiary,1
2204,105,21,105,21,16.37561738790627,tertiary,1
2205,105,21,105,21,16.37561738790627,tertiary,1
2206,75,36,94,36,948.9237327609176,secondary,1
2207,65,117,64,115,96.73368338983059,tertiary,1
2208,104,2,94,8,590.303064039939,primary,1
2209,73,52,66,50,351.2135440471161,tertiary,1
2210,124,42,128,42,200.24160870402488,tertiary,1
2211,157,7,157,7,15.123173403062243,trunk,1
2212,153,6,153,6,27.489937738702814,trunk,1
2213,118,116,118,121,306.7067704541154,tertiary,1
2214,128,118,127,123,268.85915696959563,tertiary,1
2215,61,124,60,120,249.07675028088073,tertiary,1
2216,153,27,152,23,273.77050589329195,tertiary,1
2217,25,1,25,1,11.026733941175682,secondary,1
2218,82,25,75,27,409.38892948458505,tertiary,1
2219,82,24,82,20,205.8689971280136,tertiary,1
2220,84,54,94,54,467.69015591684075,tertiary,1
2221,71,12,71,12,8.69260158179651,primary,1
2222,21,104,21,104,11.17254305402539,tertiary,1
2223,9,38,10,38,17.841733234545707,primary,1
2224,75,27,82,25,409.388929484585,tertiary,1
2225,109,0,111,1,129.00973641380054,tertiary,1
2226,122,46,128,46,301.9876060708238,tertiary,1
2227,45,21,45,22,9.621844017195867,secondary,1
2228,133,118,133,118,11.805569677446007,secondary,1
2229,12,138,0,139,874.5634840180272,tertiary,1
2230,112,53,107,53,254.75097467214366,tertiary,1
2231,158,7,157,7,40.98422458733726,trunk,1
2232,34,139,33,139,7.365256496343817,tertiary,1
2233,75,36,74,36,16.123842323419698,secondary,1
2234,152,23,152,23,19.34596562349546,tertiary,1
2235,62,130,67,135,364.02640379427044,tertiary,1
